,sentence,label
4666,"30. ""与其抱怨不公平，不如提升自己的能力。""我选择用自己的实力说话。",积极
4667,"31. ""梦想还是要有的，万一实现了呢？""我保持着对未来的无限可能。",积极
4668,"32. ""不经历风雨，怎能见彩虹？""我知道每一次挫折都是成长的机会。",积极
4669,"33. ""与其等待机会，不如创造机会。""我主动出击，把握自己的人生。",积极
4670,"34. ""每一天都是一个新的开始，深呼吸，从头再来。""我拥抱每一个新的早晨。",积极
4671,"35. ""幸福不是目的地，而是旅程。""我享受生活中的每一刻。",积极
4672,"36. ""相信自己，你能做到的比你想象的更多。""我对自己的能力充满信心。",积极
4673,"37. ""不管前路多么艰难，都比站在原地更接近幸福。""我勇敢地迈出每一步。",积极
4674,"38. ""人生就像一杯咖啡，苦中带甜。""我品味生活中的每一种味道。",积极
4675,"39. ""每一次跌倒，都是为了更勇敢地站起来。""我将每一次失败视为成长的垫脚石。",积极
4676,"40. ""与其诅咒黑暗，不如燃起蜡烛。""我选择成为光明的传播者。",积极
4677,"41. ""成功往往隐藏在最后坚持的那五分钟里。""我在最困难的时候也不放弃。",积极
4678,"42. ""梦想不会逃跑，逃跑的永远是自己。""我追逐梦想，永不言弃。",积极
4679,"43. ""生活不是要等待暴风雨过去，而是要学会在雨中跳舞。""我在逆境中寻找乐趣。",积极
4680,"44. ""不管多么险峻的山峰，总有攀登的路。""我相信总有解决问题的方法。",积极
4681,"45. ""成功的人不是从不失败，而是从不放弃。""我从不让失败定义我。",积极
4682,"46. ""每一次努力的背后，必有加倍的赏赐。""我相信努力会有回报。",积极
4683,"47. ""与其抱怨不公平，不如提升自己的能力。""我选择用自己的实力说话。",积极
4684,"48. ""梦想还是要有的，万一实现了呢？""我保持着对未来的无限可能。",积极
4685,"49. ""不经历风雨，怎能见彩虹？""我知道每一次挫折都是成长的机会。",积极
4686,"50. ""与其等待机会，不如创造机会。""我主动出击，把握",积极
4687,今天心情像“锦鲤附体”，好运连连，事事顺心！,积极
4688,每一份努力都不会被辜负，相信“未来可期”！,积极
4689,一起“加油鸭”，为了更美好的明天！,积极
4690,你是最棒的，“奥利给”！,积极
4691,保持“人间清醒”，积极面对每一个挑战。,积极
4692,今天的你，是“闪闪发光”的！,积极
4693,让我们一起“乘风破浪”，追求自己的梦想。,积极
4694,每天都充满“小确幸”，生活真美好！,积极
4695,“破防”的瞬间，也是成长的开始。,积极
4696,“内卷”不是终点，而是自我提升的动力。,积极
4697,“凡尔赛”一下，今天的我真的很不错！,积极
4698,每一天都是“元气满满”的开始！,积极
4699,“干饭人”的日常，就是要吃得开心！,积极
4700,让我们一起“内卷”出更优秀的自己！,积极
4701,“绝绝子”的一天，心情美美哒！,积极
4702,笑容是“yyds”（永远的神），让世界更美好。,积极
4703,“绝绝子”的创意，让人眼前一亮。,积极
4704,每天都要“元气满满”地面对生活！,积极
4705,“人间烟火气”，最抚凡人心。,积极
4706,保持“初心不改”，继续前行。,积极
4707,“锦鲤附体”的我，今天运气爆棚！,积极
4708,让我们一起“内卷”出更好的未来！,积极
4709,“凡尔赛”文学，也是生活的一种态度。,积极
4710,“社牛”的你，总能轻松应对各种场合。,积极
4711,“打工人”也要有梦想，加油！,积极
4712,“emo”只是暂时的，快乐才是常态。,积极
4713,今天的你，“YYDS”！,积极
4714,每一份“坚持”，都值得被看见。,积极
4715,“摆烂”不是放弃，是为了更好地出发。,积极
4716,“内卷”的时代，更要保持“佛系”心态。,积极
4717,每一天都是新的开始，让我们“燃起来”！,积极
4718,“摸鱼”间隙，也要记得享受生活哦！,积极
4719,“打call”给每一个努力的人，你们最棒！,积极
4720,“凡尔赛”一下，其实我也很优秀！,积极
4721,“绝绝子”的美景，让人流连忘返。,积极
4722,“破防”了也没关系，我们还有“复活甲”！,积极
4723,“社恐”的你也能拥有属于自己的小确幸。,积极
4724,“人间清醒”的我们，懂得珍惜每一个当下。,积极
4725,“内卷”虽然累，但收获的是成长和进步。,积极
4726,让我们一起“干饭”，享受美食带来的快乐！,积极
4727,　1、有目标的人生才有方向有规划的人生才更精彩。,积极
4728,　　2、人生的幸运是靠努力而来的，世上没有不劳而获，天上掉馅饼的事，所谓种瓜得瓜，种豆得豆。,积极
4729,　　3、这个社会是存在不公平的，不要抱怨，因为没有用！人总是在反省中进步的！,积极
4730,　　4、付出不必须有收获，努力了就值得了。,积极
4731,　　5、别人能够替你开车，但不能替你走路；能够替你做事，但不能替你感受。人生的路要靠自己去走，成功要靠自己去争取。天助自助者，成功者自救。,积极
4732,　　6、千里之行，始于足下。对的，坚持；错的，放弃！,积极
4733,　　7、路难行，行路难，一身汗水，满心长。脚下百里路，头顶艳阳天。坚定如磐石，信念似火烧。好男儿，人穷志不缺，天道也酬勤。四方走，走四方，一身是胆，豪气壮。前方坎坷途，千难万般阻。心若有明灯，身似般若行。好男儿，大志存高远，四海皆为家。,积极
4734,　　8、不是因为生活太现实，而对生活失望；而是知道生活太现实，所以更要用心的活下去。给自己一个拥抱。,积极
4735,　　9、凡是挣扎过来的人都是真金不怕火炼的；任何幻灭都不能动摇他们的信仰：因为他们一开始就知道信仰之路和幸福之路全然不一样，而他们是不能选择的，只有往这条路走，别的都是死路。这样的自信不是一朝一夕所能养成的。,积极
4736,　　10、好好赚钱吧，没有钱，你拿什么呵护你的亲情，支撑你的爱情，联络你的友情？靠嘴吗？别闹了，大家都挺忙的。,积极
4737,　　11、也许你想成为太阳，可你却只是一颗星辰；也许你想成为大树，可你却是一棵小草。于是，你有些自卑。其实，你和别人一样，也是一片风景：做不了太阳，就做星辰，在自己的星座发光发热；做不了大树，就做小草，以自己的绿色装点希望……,积极
4738,　　12、这个世界到处充满着不公平，我们能做的不仅仅仅仅是理解，还要试着做一些反抗。我身边有那么多不幸的人，应对不幸，很多人像我一样表现的异常坚强，却又不知道究竟偷偷哭了多少回。祝愿所有不幸或者备受折磨的人平安健康幸福。,积极
4739,　　13、最常见的勇气就是在日常生活中做到诚实和正直，能够抵制诱惑，敢于讲真话，表现自我真实的一面，而不好虚伪造作。,积极
4740,　　14、你不勇敢，没人替你坚强。,积极
4741,　　15、很想和你拥有一个很长很长的未来，很想和你得到所有人的祝福，很想陪你走完你的一生，彼此温暖，互不辜负。,积极
4742,　　16、人这一生不必太较真，苦了自己怨了别人，爱情无需刻意去把握，越是想抓牢自己的爱情，反而容易失去自我。,积极
4743,　　17、谁不是一边受伤，一边学会坚强。,积极
4744,　　18、就让我执迷不悟，在自己的世界勇敢地走下去。,积极
4745,　　19、你一天的爱心可能带来别人生命的感谢。,积极
4746,　　20、做一个人生的观光客吧，说到底只要与人为善，以德服人，离是非远点，靠家人近点，便有了心安，有了惬意。,积极
4747,　　21、这是个现实的社会，感情不能当饭吃，贫穷夫妻百事哀。不要相信电影，那只是个供许多陌生人喧嚣情感的场所。,积极
4748,　　22、没有能回去的感情，就算真的回去了，你也会发现，一切已经面目全非。唯一能回去的，只是存于心底的记忆。,积极
4749,　　23、你总要为了梦想，全力以赴一次。管它什么流言蜚语，做自己。赢，也要赢得漂亮。,积极
4750,　　24、人是从挫折当中去奋进，从怀念中向往未来，从疾病当中恢复健康，从无知当中变得礼貌，从极度苦恼当中勇敢救赎，不停的自我救赎，并尽可能的帮忙他人。人之优势所在，是必须充满精力自我悔改自我反省自我成长；并非一味的向人抱怨。,积极
4751,　　25、踏平坎坷成大道，推倒障碍成浮桥，熬过黑暗是黎明。,积极
4752,　　26、相信梦想是价值的源泉，相信眼光决定未来的一切，相信成功的信念比成功本身更重要，相信人生有挫折没有失败，相信生命的质量来自决不妥协的信念。,积极
4753,　　27、让你难过的事情，有一天，你必须会笑着说出来。,积极
4754,　　28、我们必须先学会承受，再学会参与。承受是需要阅历和沉实的，参与也有需要勇气和活力。生活就是在热情与平淡中慢慢的磨合的。,积极
4755,　　29、那就顺其自然吧，反正你也无能为力，倒不如花时间去让自己变得更好，然后用更好的自己去迎接更好的未来。,积极
4756,　　30、原以为“得不到”和“已失去”是最珍贵的，可…原来把握眼前才是最重要的。,积极
4757,　　31、人既不是天使，又不是禽兽；但不幸就在于想表现为天使的人却表现为禽兽。,积极
4758,　　32、挫折会来，也会过去，跌倒了再爬起，失败了再努力，永远相信不管自己再平凡，都会拥有属于自己的幸福。,积极
4759,　　33、这个世界本就邋遢，所以没有什么可怕。每个人都有无法发泄的苦涩，都有无力排解的抑郁，而生活在那里的我们，哪一个不是拼尽全力，甚至不择手段地活着。,积极
4760,　　34、成功的信念在人脑中的作用就如闹钟，会在你需要时将你唤醒。,积极
4761,　　35、所有的胜利，与征服自己的胜利比起来，都是微不足道。所有的失败，与失去自己的失败比起来，更是微不足道。,积极
4762,　　36、坚持自己的梦想，即使没有翅膀也能飞翔。,积极
4763,　　37、知道初恋与最后的恋爱的区别吗？初恋就是，你觉得这个是最后的恋爱，而最后的恋爱是，你觉得这才是初恋。,积极
4764,　　38、把艰辛的劳作看作是生命的必然，即使没有收获的希望也心平气和的继续。,积极
4765,　　39、你要相信，你生命里遇到的每个人每件事，都有它的价值和好处，有些人教会你爱，有些事教会你成长，哪怕只是浅浅在你的路途中留下印记，也是一笔难能可贵的财富。至少在以前某个时刻，你明白了生活，你懂得了自己。,积极
4766,　　40、人无千日好，花无百日红。人的一生总是充满了坎坷与艰辛，总会遭遇到各种各样的不幸。,积极
4767,　　41、你能够很有个性，但某些时候请收敛。,积极
4768,　　42、天再高又怎样，踮起脚尖就更接近阳光。,积极
4769,　　43、所有的失败都是为成功做准备。抱怨和泄气，只能阻碍成功向自己走来的步伐。放下抱怨，心平气和地理解失败，无疑是智者的姿态。抱怨无法改变现状，拼搏才能带来希望。真的金子，只要自己不把自己埋没，只要一心想着闪光，就总有闪光的那一天。,积极
4770,　　44、最好的诺言，是依约盛装莅临。而最迷人的诺言，是不管有没有结果，却能让一个人一辈子满心欢喜地等在路上。,积极
4771,　　45、选山攀崖！量力而为！,积极
4772,　　46、如果有朋友向你借钱，不要着急告诉他你的经济有多困难，先表示关心他是不是出了什么事，哪怕是象征性的。,积极
4773,　　47、昨日已经过去，即使昨日发生了再美的事情，我们也无法让它重新来过，明天还未来到，你把未来想象的像花一样那也是以后的事情，纵使你的手在长也无法抓到，我们唯一能够抓得到，掌控的了的就是今日。,积极
4774,　　48、但细细地倾听那湖面上晚风送来的阵阵夜歌里，恐怕没有一个人会把天鹅动听的声音当成斯哑的鸭鸣。,积极
4775,　　49、如果心胸不似海，又怎能有海一样的事业。,积极
4776,　　50、心有多大，舞台就有多大。,积极
4777,　　51、得知坦然，失之淡然，争之必然，顺其自然。人生不如意事十之八九，凡事不必太过认真，不要太过强求。一切随缘，顺其自然就好。命里有时终须有，命里无时莫强求。的确，这是一个尔虞我诈，充满竞争的社会，适者生存，不适者淘汰。,积极
4778,　　52、“人性一个最个性的弱点就是：在意别人如何看待自己。这一程，希望你活得烈马青葱，不为他人的目光所累。”,积极
4779,　　53、最是无声地记忆总要输给流年，想不到竟也有回还的余地，但是两相应对时怎样闭口无语，原来爱情会输给时间。,积极
4780,　　54、这一秒不放弃，下一秒就有希望！坚持下去才可能成功！,积极
4781,　　55、人们总是在不停地追求完美，却往往错过了当下的完美。其实，贪婪才是最真实的贫穷，满足才是最真实的财富。,积极
4782,　　56、业精于勤，荒于嬉；行成于思，毁于随。,积极
4783,　　57、无论你是什么人，无论你为了什么，只要你生活在这世界上，就要对得起自己的青春，因为青春只是绽放到极致却又结束的太仓促的一段闹剧而已，所以直到世界的终结，去爱你该爱的，去做你该做的，去想你该想的。,积极
4784,　　58、就算跑最后一名又怎样，至少我又运动精神。而且我必须会跑完全程，只要跑到终点我就成功了！,积极
4785,　　59、情绪，是一种感情状态，拥有了好情绪，也就拥有了自信，继而拥有了年轻和健康。就拥有了对未来生活的向往，充满期待，让我们拥有一份好情绪吧，因为生活着就是幸运和快乐。,积极
4786,　　60、这个世界不会因为你的付出就必须给予回报，也不会因为你以怎样的方式对待别人，就要求他人同等对待你。人活在这世上，最难的就是持续一份谦卑和平和，而这份谦卑，来源于内心的真诚和踏实的努力。,积极
4787,　　61、对待生命你不妨大胆冒险一点，因为好歹你要失去它。如果这世界上真有奇迹，那只是努力的另一个名字。没有人能够拯救自己，到最后拯救你的只有你自己。绝处逢生的喜悦，大难不死的庆幸，都不是你所想象的“人品守恒”。在这个世界面前，生活是无比具体而烦琐的藤蔓，你只有从中体会到酸甜苦辣才知道它最后的余香。,积极
4788,　　62、每一天都冒出很多念头，那些不死的才叫做梦想。,积极
4789,　　63、我们能够失望，但不能盲目。,积极
4790,　　64、带着感恩的心启程，学会爱，爱父母，爱自己，爱朋友，爱他人。,积极
4791,　　65、让生活的句号圈住的人，是无法前时半步的。,积极
4792,　　66、我以前介意过很多事，介意你对我忽冷忽热，介意你离开我，而如今，我常说的一句话就是：你随意，我无所谓。,积极
4793,　　67、每个人都有自己的底线，别拿别人的底线当作玩笑，你眼里轻描淡写的一句话，可能是别人心里过去的痛彻心扉。,积极
4794,　　68、待人对事不要太计较，如果太计较就会有悔恨！,积极
4795,　　69、世界上有一个人，是能够包容你的缺点，一起去改善的。他不见得就是世上最完美的人，却是让你能够更好的人。,积极
4796,　　70、我们没有办法一向看着别人，但我们却一向看着自己。看着自己慢慢长大，思想渐渐成熟，感情也越来越丰富。,积极
4797,　　71、蝴蝶如要在百花园里得到飞舞的欢乐，那首先得忍受与蛹决裂的痛苦。,积极
4798,　　72、最好的朋友是你们静坐在游廊上，一句话也不说，当你们各自走开时，仍感到你们经历了一场十分精彩的对话。,积极
4799,　　73、如果你生气了，请在应对爱人之前先应对镜子。看看自己，你喜欢此刻这张脸吗？,积极
4800,　　74、没有伞的孩子必须努力奔跑！,积极
4801,　　75、所谓的人间烟火，就是这样—个能够时而温暖时而冷漠的词语，所谓的人间，就是这样时而光明时而黑暗的时刻。,积极
4802,　　76、生命之舟将应对险滩，应对激流，弱者会选择逃避和放弃，而强者则会选择应对和挑战。人生中无限的乐趣都在于对人生的挑战之中迸出不衰的光芒。,积极
4803,　　77、奇迹，是不会在容易的道路上绽放的。也许，在所有不被看好，无人尝试的选择背后，会有不曾见到的可能，不曾设计的未知。,积极
4804,　　78、幸福和幸运是需要代价的，天下没有免费的午餐！,积极
4805,　　79、没有一颗珍珠的闪光，是靠别人涂抹上去的。,积极
4806,　　80、当世界给草籽重压时，它总会用自己的方法破土而出。,积极
4807,　　81、同在一个环境中生活，强者与弱者的分界就在于谁能改变它。,积极
4808,　　82、注意你的思想，它会变成你的言语；注意你的言语，它会变成你的行动；注意你的行动，它会变成你的习惯；注意你的习惯，它会变成你的性格；注意你的性格，它会变成你的命运。,积极
4809,　　83、生活封锁了我们，只要我们的心不苦死，生活便永远不是一汪死水，而我们，依然也会在生活中绽放最美的姿态。人生最痛苦的时刻，莫过于在人生已经不可能回头的时候，对自己的一生感到后悔，赢了全世界却输了自己。,积极
4810,　　84、岂能尽人如意，但求无愧于心！,积极
4811,　　85、职责是从此刻开始就要承担的，父母不再年轻，能回报的时候及时回报，不要总觉得时间还很多，岁月不等人。,积极
4812,　　86、要成功，就要长期等待而不焦躁，态度从容却持续敏锐，不怕挫折且充满希望。,积极
4813,　　87、这个世界，什么都能够安排，唯独你的心。这个世界失去谁都不可怕不要紧，唯独失去了你自己。以后还有很漫长很漫长的道路，都要一个人走完，都是靠自己，凭借自己的潜力去完成。这条道路，故事是昨日的瞬间，沿着长长的路，恍然如梦，到永远。,积极
4814,　　88、别小看任何人，越不起眼的人往往会做些让人想不到的事。,积极
4815,　　89、生没有输赢。赢了，是生活；输了，也是生活。我们需要追求的是享受和学习的过程，而不是最后输赢的结果。,积极
4816,　　90、微笑拥抱每一天，做像向日葵般温暖的女子。,积极
4817,　　91、我们要应对的苦难和挫折不会因为我们遭遇够多而减少，上天不会因为你的悲惨而悯怜你，它只会安排一道又一道难关来磨炼你的意志。就像唐僧西天取经一样，想要取得真经，就不要有返途的念想，你除了继续死磕到底，根本没有其他退路。,积极
4818,　　92、性格决定命运，选择改变人生。,积极
4819,　　93、无论那个时代，青年的特点总是怀抱着各种理想和幻想，这并不是什么毛病，而是一种宝贵的品质。——加里宁,积极
4820,　　94、一个真正的将军是拼出来的。,积极
4821,　　95、当走过了以前隐忍的年月再回首时，我才发现，以前觉得难以启齿的往事，都但是是沧海一粟，生命给予我的，不是那些艰难，而是成长，是学会举重若轻，是将以前无法释怀的那些过往，统统放下。,积极
4822,　　96、生活总是千变万化，总有那么多不如意，总有那么多不顺心，只要自己坚守自己的理想，就不会被打倒，再大的风浪阻挡不了我们前进的方向，坚持就是胜利，无论怎样，都不认输。,积极
4823,　　97、虽说是谁的青春不迷茫，但你迷茫的原因往往只有一个：那就是在本该拼命去努力的年纪，想得太多，做得太少。,积极
4824,　　98、假如你想成功，成为真正的富人，让你的钱为你工作，你就要懂得金钱的价值，学会节俭，把钱花的最有好处。,积极
4825,　　99、生活在一个城市里，或者爱一个人，又或者做某件事，时间久了，就会觉得厌倦，就会有一种想要逃离的冲动。,积极
4826,　　100、命运如同手中的掌纹，无论多曲折，终掌握在自己手中。,积极
4827,　　101、嘲讽是一种力量，消极的力量。赞扬也是一种力量，但却是用心的力量。,积极
4828,　　102、用行动祈祷比用言语更能够使上帝了解。,积极
4829,　　103、血液和骨骼神经和皮肤厚厚的棉衣里厚厚的绒衫明明是有着十分重量的两个人怎样还是被季风一吹就散了,积极
4830,　　104、那个让你在最高兴的时候一想起就会立即变得难过，又或者在最悲伤的时候一想起就会扬起微笑的人，叫做遗憾。,积极
4831,　　105、受得了多大的委屈，做得了多大的事；受得了多大诋毁，就能承的住多大赞美；耐得住寂寞，才能守得住繁华。,积极
4832,　　106、每个人都难免要受一些委屈，谁也不可能永远高昂着头。人生的路不好走，该低头时要低头，该让步时需让步。,积极
4833,　　107、安静的心是最高的品质，它是没有分界的，是完整的纯洁无染的。它就是全神贯注觉察力爱和最高的智慧。,积极
4834,　　108、只会在水泥地上走路的人，永远不会留下深深的脚印。,积极
4835,　　109、生命中最美的景致有时并不是浓墨重彩描绘而成，它也许是一串淡淡的足迹，但却深藏在我们心灵最柔软的地方。,积极
4836,　　110、人生是一部学习奋斗史。岁月磋砣，我们羡慕于李白天生我材必有用的自信；倘徉于苏轼一潇烟雨任平生的洒脱；惊叹于爱迪生永不言败的毅力；骄傲于苏武生是大汉人，死是大汉鬼的爱国情怀。人生教授了我们的如何做人，如何处事。,积极
4837,　　111、好多人做不好自己，是因为总想着做别人！,积极
4838,　　112、人生贵在相信你自己。相信自己有福气，但不要刻意拥有；相信自己很坚强，但不要拒绝眼泪；相信世上有好人，但必须要防范坏人；相信金钱能带来幸福，但不要倾其一生；相信真诚，但不要指责虚伪；相信成功，但不要逃避失败；相信缘分，但不要盲目等待；相信爱情，但不要求全责备。,积极
4839,　　113、走过生命的逆旅，人世沧桑，总有人会莫名其妙的不认同你不喜欢你，这很正常，人生苦短，岁月岂能淹留？洒脱地应对人生，生命的色彩才能来得真实自然。其实洒脱从某种好处上说，就是对自我的一种超越。因为青春，我们奋进！因为青春，我们年轻，我们精力充沛，我们对任何事情都充满了好奇探索追求，我们不要后悔，不要老大徒伤悲，因为，我们抓紧分分秒秒，为了目标而奋进。青春，我们以夸父般的毅力，追求我们的梦，一朝又一朝，无怨无悔。,积极
4840,　　114、每一发奋努力的背后，必是有加倍的赏赐。莫要去找借口失败，只找理由成功。生活总是会给人烦恼，人生无完美，曲折亦风景。人生的好处是不断的追求。不要等错过了才悔恨，不要等老了才怀念。时光一去不回头，抓住每一个当下，再苦再累也要奋力飞翔。,积极
4841,　　115、多时候能否成功往往就在最后那一哆嗦。就如同登山，你只能自己爬，一个坡都少不了，一里路都短不了。没有人能替代你，没有办法能够躲，所以抱怨是没有用的。你只有调匀呼吸，调好心态，一步一个脚印前进，不怕慢就怕站，只要坚持走，你终将登顶。,积极
4842,　　116、一颗高尚的心应当承受灾祸而不是躲避灾祸，因为承受灾祸显示了意志的高尚，而躲避灾祸显示了内心的怯懦。,积极
4843,　　117、奋斗没有终点，任何时候都是一个起点。,积极
4844,　　118、过去的人，有他们出现的好处，但不要太念念不忘。过去的人有过去的好，但最好的，都是你身边的那个。,积极
4845,　　119、选山攀崖！量力而为！,积极
4846,　　120、从不奢求生活能给予我最好的，只是执着于寻求最适合我的！,积极
4847,　　121、人生须“五自”：自知自信自醒自立自律。生活须“六戒”：戒纵戒毒戒懒戒愁戒独戒从。,积极
4848,　　122、我们什么都没有，唯一的本钱就是青春。梦想让我与众不一样，奋斗让我改变命运！,积极
4849,　　123、机会不是等来的，而是争取来的，就像吃饭，如果光等着吃别人送到你碗里的菜，你可能就吃不到自己想吃的菜。,积极
4850,　　124、无论有多困难，都坚强地抬头挺胸，人生是一场醒悟，不要昨日，不要明天，只要今日。活在当下，放眼未来。人生是一种态度，心静自然天地宽。不一样的你我，不一样的心态，不一样的人生。,积极
4851,　　125、有些傻话，不但是要背着人说，还得背着自己。让自己听见了也怪难为情的。譬如说，我爱你，我一辈子都爱你。,积极
4852,　　126、感觉有些男生分手的前奏就是，各种冷暴力，电话不接，信息不回，像死了一样，直到之后你忍不住提出了分手。,积极
4853,　　127、一个人除非自我有信心，否则无法带给别人信心。,积极
4854,　　128、这一秒不放弃，下一秒就有希望！坚持下去才可能成功！,积极
4855,　　129、感谢伤害过你的人，是他们让你的人生与众不一样。感激为难你的人，因为他磨练了你的心志；感激绊倒你的人，因为他强化了你的双腿；感激欺骗你的人，因为他增进了你的智慧；感激蔑视你的人，因为他醒觉了你的自尊；感激遗弃你的人，因为他教会了你该独立。,积极
4856,　　130、人生中要走很多路，有一条路不能回头，就是放弃的路；有一条路不能拒绝，就是成长的路；有一条路不能迷失，就是信念的路；有一条路不能停滞，就是奋斗的路；有一条路不能忘记，就是回家的路；信心满满的走好脚下的每条路，祝你生命中的每一天都很精彩。,积极
4857,　　131、只会幻想而不行动的人，永远也体会不到收获果实时的喜悦。,积极
4858,　　132、彩虹，在大雨后出现；腊梅，在风雪中吐蕊；雄鹰，在险峰上空盘旋；人，在困境中弥坚。成功不是回首，不是寄望，而是把握此刻。成功之处并不在于别人对自己的看法，而在于自己的努力。就算没有人为你鼓掌，至少我还能够自己欣赏自己。,积极
4859,　　133、永远要寻找比自己更用心的人，比自己更用心的环境。,积极
4860,　　134、嘴里说的人生，就是自己以后的人生。,积极
4861,　　135、不是自己劳动所得不要要，不要授人以把柄，让自己掌握在别人的掌股之间，避免“吃人的嘴短，拿人的手短。”,积极
4862,　　136、自信的生命最美丽！,积极
4863,　　137、把别人看得太重，结果在别人眼里自己什么都不是。,积极
4864,　　138、窗太窄了，天太大了，家太小了，心太野了，梦想太远了，绝望又太早了，刷牙洗脸照镜子，一天又要开始了。,积极
4865,　　139、所有的胜利与战胜自己的胜利比起来，都是微不足道的；所有的失败和失去自我的失败比起来，更是无足挂吃的。,积极
4866,　　140、不好问别人为你做了什么，而要问你为别人做了什么。,积极
4867,　　141、没有热忱，世间便无进步。,积极
4868,　　142、敞开心扉，宽容的对待别人你就会拥有全世界，记住，千万别为利来，为利往，笑看人生，你就是最幸福的人。,积极
4869,　　143、穷则思变，差则思勤！没有比人更高的山没有比脚更长的路。,积极
4870,　　144、坏情绪是失眠时折磨出来的，其实现实并没有你想的那样糟糕，生命有高峰也有低谷，根本没有一帆风顺的人生。,积极
4871,　　145、为什么我们总要到过了很久，总要等退无可退，才知道我们以前亲手舍弃的东西，在之后的日子里再也遇不到了。,积极
4872,　　146、今日的事情，尽心尽意尽力去做了，无论成绩如何，都就应高高兴兴地上床恬睡。,积极
4873,　　147、放弃同样是一种选择，放弃并不是自己无能，而是因为自己有了更好的选择。有时候，放弃比坚持还需要勇气。,积极
4874,　　148、生活不是林黛玉，不会因为忧伤而风情万种。,积极
4875,　　149、站得更高才能看得更远。,积极
4876,　　150、不去期望，失去了不会悲哀，得到了便是惊喜。,积极
4877,　　151、认真做人，踏实做事！,积极
4878,　　152、我们并不是拥有太少的时间，而是拥有太多我们不用的时间，时间去哪儿呢？你就应给自己一个答案。,积极
4879,　　153、将帅的坚强意志，就像城市主要街道汇集点上的方尖碑一样，在军事艺术中占有十分突出的地位。——克劳塞维茨,积极
4880,　　154、其实，人都是很贱的，爱你宠你的人你不稀罕，对你冷若冰霜的却是穷追不舍。最后搞的遍体鳞伤的还是自己。,积极
4881,　　155、爱是美丽的忧伤，爱是甜美的心碎。看着一个熟悉的背影，最后消失在自己的视线里，双唇颤抖着，心却已无言。,积极
4882,　　156、人生就像弈棋，一步失误，全盘皆输，这是令人悲哀之事；而且人生还不如弈棋，不可能再来一局，也不能悔棋。,积极
4883,　　157、如果想走出阴影，那就让你的脸面向阳光；如果你想告别懦弱，那就让心在历练中慢慢坚强；如果你想摆脱平凡的生活，那就努力让自己高傲的飞翔。多心的人注定活得辛苦，因为太容易被别人的情绪所左右。多心的人总胡思乱想，结果是困在一团乱麻般的思绪中，动弹不得。有时候，与其多心不如少根筋。,积极
4884,　　158、静坐常思己过，闲谈莫论人非。,积极
4885,　　159、提升自我，无论是外在的形象，还是内在的修养；提升自我，无论是性格的完善，还是潜力的提升；提升自我，无论是心态的养成，还是意志的磨练，都能缩短你与成功的距离。在遭遇中奋起，在绝境中重生，提升自我，努力前行。,积极
4886,　　160、这个世界不会因为你有多惨，就一下子对你有多好。人们在困境中最期待的就是瞬间逆转，需要“天来之物”解决燃眉之急，而些许时间后即使真有什么喜从天降，我们也不会有那种庆幸和感激，我们说不定早已忘记当年的悲惨。,积极
4887,　　161、爱情，从来都是一个来去自由的东西。一瞬间，你爱上了他，一瞬间你又决定离开他，但是都是一念之间的事。,积极
4888,　　162、人生是苦短的，没必要和生活过于计较，学会理解残缺，是人生的成熟。人无完人，缺憾是人生的常态。那份恬淡就像轻轻走过的岁月，不染风尘，心若简单纯净，则万物皆美。心泉清，清而远，远而豁达，豁达以至远。,积极
4889,　　163、你要去相信，明天的太阳依旧会升起，苦难的日子终将过去，经历了生命的低潮期，迎接你的便只有灿烂的阳光。,积极
4890,　　164、既然人生的幕布已经拉开，就必须要用心的演出；既然脚步已经跨出，风雨坎坷也不能退步；既然我已把希望播在那里，就必须要坚持到胜利的谢幕……,积极
4891,　　165、学会宽容，要有一颗宽容的爱心！,积极
4892,　　166、人生从来没有真正的绝境。无论遭受多少艰辛，无论经历多少苦难，只要一个人的心中还怀着一粒信念的种子，那么总有一天，他就能走出困境，让生命重新开花结果。,积极
4893,　　167、拿的起，放得下。凡事别勉强！,积极
4894,　　168、生存是人类第一要务，而快乐却是生存的唯一原则。快乐是一个人心灵和精神所表现出来的满足，是最最纯洁和高尚的享受。,积极
4895,　　169、不要试图去解释这个世界上任何的误解和扭曲，存在的都是真理，任何人的成功，都不是虚头，他们必须付出了你没有想到的努力和代价，才华机遇运气努力外貌，甚至是不光彩的事情，都是存在，没什么值得怀疑。,积极
4896,　　170、坚信就是强大，怀疑只会抑制潜质，而信仰就是力量。,积极
4897,　　171、失败与挫折并不可怕，可怕的是丧失了自信，丧失了激发我们用心向上的内在动力。让我们重拾信心，始终坚信：人生航船由我们自己掌舵，只要鼓起自信的风帆，就能战胜风浪，抵达完美彼岸。,积极
4898,　　172、人生苦短，用心生活。真爱不多，好好把握。生气无益，及早抛弃。恐惧很糟，勇敢应对。甜蜜记忆，好好珍惜。,积极
4899,　　173、只有朋友能容忍你的一切，在你悲伤的时候默默地听着你的诉苦。多谢你，让我知道，友情比爱情还要地久天长。,积极
4900,　　174、人活着必须不要都是为了自己，也不可能只为了自己。要做好人，想要得到别人尊重，就必须不断学习不断修身不断做好事，需一生不懈的努力。我们要尽自己的努力，去创造更好的社会。,积极
4901,　　175、孝顺是我们天性中必须的一部分，燕子尚知道反哺老燕，羊儿还知道跪谢哺乳恩，何况我们是万灵之长的人类。,积极
