不低于哪个温度？,江苏,m,172,187,806,Wed Jul 16 09:46:08 +0800 2025,开空调最好别低于这个温度
26度不如别开了,其他,m,525,295,0,Wed Jul 16 09:45:19 +0800 2025,开空调最好别低于这个温度
一直24℃,辽宁 大连,f,200,106,689,Wed Jul 16 09:44:36 +0800 2025,开空调最好别低于这个温度
废话真多,陕西 西安,f,166,189,812,Wed Jul 16 09:44:36 +0800 2025,开空调最好别低于这个温度
中日友好医院 还有脸出来BB,其他,m,46,125,126,Wed Jul 16 09:44:05 +0800 2025,开空调最好别低于这个温度
这个医院就算了,天津,m,155,3442,7706,Wed Jul 16 09:43:42 +0800 2025,开空调最好别低于这个温度
最近咳嗽，喉咙痛也是这个原因引起的吗？,山西 太原,f,5,576,953,Wed Jul 16 09:43:04 +0800 2025,开空调最好别低于这个温度
你想让我们省电直说,福建,m,6,42,98,Wed Jul 16 09:41:58 +0800 2025,开空调最好别低于这个温度
西安都43了你让我不低于26？,上海,f,72,131,790,Wed Jul 16 09:41:36 +0800 2025,开空调最好别低于这个温度
我这都是16度,其他,m,95,174,16,Wed Jul 16 09:40:56 +0800 2025,开空调最好别低于这个温度
标题不能直接说不能低于26吗，非要玩点击率？,江苏 南京,f,586,205,10491,Wed Jul 16 09:40:53 +0800 2025,开空调最好别低于这个温度
@x·小路,北京,f,144,350,72,Wed Jul 16 09:40:44 +0800 2025,开空调最好别低于这个温度
26度空调会臭,北京 朝阳区,f,72,139,266,Wed Jul 16 09:40:42 +0800 2025,开空调最好别低于这个温度
恰恰相反，我就是26度以下，每天先22度，屋里温度降下来了就固定25度。单位里20度……,四川 绵阳,f,99,274,2930,Wed Jul 16 09:40:36 +0800 2025,开空调最好别低于这个温度
中日友好？小日子都该死，友好个屁。,其他,m,3,148,11,Wed Jul 16 09:39:37 +0800 2025,开空调最好别低于这个温度
不低于26？别开了,其他,m,376,507,225,Wed Jul 16 09:38:52 +0800 2025,开空调最好别低于这个温度
这个号快养成了啊，厉害,浙江 杭州,m,35,619,5,Wed Jul 16 09:38:31 +0800 2025,开空调最好别低于这个温度
中国人用点能源怎么了？,上海 普陀区,m,126,76,108,Wed Jul 16 09:38:15 +0800 2025,开空调最好别低于这个温度
“中日友好医院”,其他,f,102,381,17,Wed Jul 16 09:36:01 +0800 2025,开空调最好别低于这个温度
那就不要设置这个温度,山东 济南,f,843,251,15445,Wed Jul 16 09:35:48 +0800 2025,开空调最好别低于这个温度
中日友好医院，你就不要出来找存在感了吧,重庆,f,629,480,6075,Wed Jul 16 09:34:03 +0800 2025,开空调最好别低于这个温度
滚犊子 人家爱咋吹就咋吹,其他,m,1351,102,15,Wed Jul 16 09:33:29 +0800 2025,开空调最好别低于这个温度
开22体感28，外面四十度,陕西,f,171,246,308,Wed Jul 16 09:32:22 +0800 2025,开空调最好别低于这个温度
27度就觉得冷,甘肃 兰州,f,112,141,316,Wed Jul 16 09:30:31 +0800 2025,开空调最好别低于这个温度
香港空调一般都是19,其他,f,344,569,717,Wed Jul 16 09:28:22 +0800 2025,开空调最好别低于这个温度
放屁,陕西 西安,m,367,1127,1520,Wed Jul 16 09:28:20 +0800 2025,开空调最好别低于这个温度
he tui~,北京 东城区,f,47,750,482,Wed Jul 16 09:27:56 +0800 2025,开空调最好别低于这个温度
空调20度跟没开一样，每天都是20度加开风扇，才有一些凉意，不然没法睡，热到流汗那种,河南,m,137,298,28,Wed Jul 16 09:24:50 +0800 2025,开空调最好别低于这个温度
我26还感到热啊,海外 卢森堡,m,187,191,41,Wed Jul 16 09:23:05 +0800 2025,开空调最好别低于这个温度
主要太热了,其他,m,17,52,216,Wed Jul 16 09:20:57 +0800 2025,开空调最好别低于这个温度
我要空调来干嘛？摆设吗？,广东 深圳,m,308,152,97,Wed Jul 16 09:20:27 +0800 2025,开空调最好别低于这个温度
转发微博,其他,f,1570,133,10588,Wed Jul 16 09:20:27 +0800 2025,开空调最好别低于这个温度
要看室内温度好吧 营销号真是无脑,辽宁 大连,f,239,122,1058,Wed Jul 16 09:14:57 +0800 2025,开空调最好别低于这个温度
自己家开成冰窖没人管，公共场合一般就开25-26度，不然为啥八25度叫室温？,其他,m,30,57,470,Wed Jul 16 09:13:39 +0800 2025,开空调最好别低于这个温度
一个人或单位做好了几千件的事，救护救助了几万多个人，不要为了一个人一个老鼠屎就否定他们做的一切。 想想你自己，也许有一天也需要他们的， 可以批评希望他做的更好， 但不是一昧贬低要他消失,其他,f,0,1,41,Wed Jul 16 09:40:06 +0800 2025,开空调最好别低于这个温度
你热搜不会直接写26？,浙江 金华,f,5,29,44,Wed Jul 16 09:15:59 +0800 2025,开空调最好别低于这个温度
别说，真的容易感冒，我发现开26度及以上后，开个小风扇，不对着头吹，这样也很凉快，而且好像有点通风的效果！,陕西,m,21,34,257,Wed Jul 16 09:03:32 +0800 2025,开空调最好别低于这个温度
友好个狗屁,其他,m,4,43,0,Wed Jul 16 08:28:22 +0800 2025,开空调最好别低于这个温度
没16度我睡不着,其他,m,255,989,16,Wed Jul 16 10:09:19 +0800 2025,开空调最好别低于这个温度
你管人开多少度呢？,北京,m,268,179,2682,Wed Jul 16 09:59:11 +0800 2025,开空调最好别低于这个温度
滚,其他,f,185,649,1635,Wed Jul 16 09:42:49 +0800 2025,开空调最好别低于这个温度
看空调质量的，我家的 28-27 冻死去，有些人 22 热死去,其他,m,26,12,26,Wed Jul 16 10:15:06 +0800 2025,开空调最好别低于这个温度
我在昆明，空调26℃，开制热？,其他,f,0,4,2,Wed Jul 16 10:14:12 +0800 2025,开空调最好别低于这个温度
他们家咋了？？？？之前出过啥事故，断网了～～～～～,其他,f,0,7,12,Wed Jul 16 10:11:45 +0800 2025,开空调最好别低于这个温度
医院自己都开23℃以下  让我们少吹一点吗,其他,m,23,10,1,Wed Jul 16 10:08:32 +0800 2025,开空调最好别低于这个温度
可是开26以上有味,其他,f,8,16,7,Wed Jul 16 10:07:38 +0800 2025,开空调最好别低于这个温度
你管我开多少度，你中日友好医院算个什么玩意,湖北 武汉,f,217,32,240,Wed Jul 16 10:05:54 +0800 2025,开空调最好别低于这个温度
27度天天冷醒  主要还有个黄古林凉席,广东,m,8,31,5,Wed Jul 16 09:58:56 +0800 2025,开空调最好别低于这个温度
“人们长期在空调冷风环境下工作和生活，出现头晕、头痛、食欲不振、发热咳嗽、关节酸痛等” —— 胡说八道。只要温度不过低，不长时间直接吹风，哪里会有什么病。这个是砖家，不是专家。,海外,m,126,79,7714,Wed Jul 16 09:56:02 +0800 2025,开空调最好别低于这个温度
那我好像可以不开空调吧？我开空调就是为了凉快,其他,m,33,161,285,Wed Jul 16 09:55:06 +0800 2025,开空调最好别低于这个温度
中日友好医院,其他,f,25,21,4,Wed Jul 16 09:54:04 +0800 2025,开空调最好别低于这个温度
不低于26度，难不成开30度吗,河南 洛阳,f,29,90,418,Wed Jul 16 09:52:52 +0800 2025,开空调最好别低于这个温度
这个医院名就让人不太相信了,其他,f,13,21,84,Wed Jul 16 09:48:53 +0800 2025,开空调最好别低于这个温度
转发微博,河南 郑州,m,25,439,41527,Wed Jul 16 09:47:53 +0800 2025,开空调最好别低于这个温度
每天25,湖北 武汉,f,0,39,11,Wed Jul 16 09:41:50 +0800 2025,开空调最好别低于这个温度
上海太热了，不开空调受不了,上海,m,1,26,3,Wed Jul 16 09:04:21 +0800 2025,开空调最好别低于这个温度
好,广东 广州,f,0,21,0,Tue Jul 15 23:46:18 +0800 2025,开空调最好别低于这个温度
友好个批,陕西,m,1,5,0,Wed Jul 16 10:03:07 +0800 2025,开空调最好别低于这个温度
我都开23 度才凉快,浙江 杭州,f,163,652,1917,Wed Jul 16 09:55:30 +0800 2025,开空调最好别低于这个温度
扯淡，26 度会热死人,广东 深圳,m,7,315,17,Wed Jul 16 09:38:50 +0800 2025,开空调最好别低于这个温度
好,上海 松江区,f,93,5154,3905,Wed Jul 16 06:06:32 +0800 2025,开空调最好别低于这个温度
笑死，你还记得空调是用来干嘛的吗？蠢货，买来不让自己舒服是不是傻啊,海南 海口,m,151,140,507,Wed Jul 16 10:10:59 +0800 2025,开空调最好别低于这个温度
以偏概全的东西，最恶心了,北京,f,131,424,3972,Wed Jul 16 10:10:25 +0800 2025,开空调最好别低于这个温度
#开空调最好别低于这个温度# 我觉得还要看空调的性能和你的环境大小，温度不绝对，主要是看体感,湖北,m,604641,598,3772,Wed Jul 16 10:03:32 +0800 2025,开空调最好别低于这个温度
什么垃圾建议，我想开几度就几度…,广东 深圳,m,1502,359,1775,Wed Jul 16 09:53:21 +0800 2025,开空调最好别低于这个温度
中日友好医院就别出来露脸了……是不是觉得这医院的招牌还没被砸碎啊,其他,m,15,125,2720,Wed Jul 16 09:18:48 +0800 2025,开空调最好别低于这个温度
放屁,广东,m,33,208,85,Wed Jul 16 08:03:59 +0800 2025,开空调最好别低于这个温度
看你所在的环境人群密度和空间大小……有的地方26度都冷，有的地方你开17度依然热（比如 人太多）,重庆,f,1860,734,30484,Wed Jul 16 09:30:06 +0800 2025,开空调最好别低于这个温度
26度直接室外吹去吧，别开空调了,甘肃,f,203,795,1006,Wed Jul 16 09:35:11 +0800 2025,开空调最好别低于这个温度
我爱点多少度就点多少度,辽宁 沈阳,m,319,233,590,Wed Jul 16 09:36:55 +0800 2025,开空调最好别低于这个温度
我每年二十二度,其他,m,2170,258,5105,Wed Jul 16 09:42:51 +0800 2025,开空调最好别低于这个温度
#开空调最好别低于这个温度#  如何预防空调病？医生建议： ①不要在开空调的房间里待很长时间，要经常打开门窗，通风换气； ②合理调整室内温度，一般不低于26℃； ③冷风不能直接吹颈椎、后背、膝关节等部位； ④大汗淋漓时不要直接吹冷风。#中医解释什么是空调病#,河南,f,4157,1260,6909,Wed Jul 16 09:40:43 +0800 2025,开空调最好别低于这个温度
这个医院说的，我不听,北京 朝阳区,m,37096,2004,15413,Wed Jul 16 10:04:56 +0800 2025,开空调最好别低于这个温度
27度都冷,四川,m,11542,317,1949,Wed Jul 16 09:59:45 +0800 2025,开空调最好别低于这个温度
一个中国的医院能叫“中日友好”本身就够抽象了信这样出来放屁的专家就更抽象了,广东,m,29,49,26,Wed Jul 16 09:48:19 +0800 2025,开空调最好别低于这个温度
28度，翻来覆去不用盖肚子,广东 东莞,m,337,224,1989,Wed Jul 16 10:03:31 +0800 2025,开空调最好别低于这个温度
#开空调最好别低于这个温度#,北京,m,10958846,326,62887,Wed Jul 16 09:53:55 +0800 2025,开空调最好别低于这个温度
其实26度热的要鼠哈,四川 成都,m,1319,796,1442,Wed Jul 16 09:48:46 +0800 2025,开空调最好别低于这个温度
猫不错,湖北,m,377,490,23,Wed Jul 16 00:23:23 +0800 2025,开空调最好别低于这个温度
你热搜直接说“开空调最好别低于26度”不就好了，还非要我点进来才能看到,其他,m,217,1361,498,Wed Jul 16 09:58:34 +0800 2025,开空调最好别低于这个温度
中日哪来的友好？,其他,m,348,186,3,Wed Jul 16 09:49:46 +0800 2025,开空调最好别低于这个温度
果然 我已经吹感冒了,河南 许昌,m,107,432,3625,Tue Jul 15 22:48:53 +0800 2025,开空调最好别低于这个温度
//@一巴掌打四个人的美艳大小姐:中日友好医院就别出来露脸了……是不是觉得这医院的招牌还没被砸碎啊,福建,m,172955,4601,17739,Wed Jul 16 09:40:01 +0800 2025,开空调最好别低于这个温度
太热了，没办法,陕西,f,9,129,2359,Wed Jul 16 08:36:29 +0800 2025,开空调最好别低于这个温度
早安,重庆,f,42,79,211,Wed Jul 16 07:23:01 +0800 2025,开空调最好别低于这个温度
【#开空调最好别低于这个温度#】 人们长期在空调冷风环境下工作和生活，出现头晕、头痛、食欲不振、发热咳嗽、关节酸痛等，都是“空调病”的临床表现，老年人、婴幼儿、孕妇，以及慢病人群更应注意。,四川,f,58514,333,11872,Wed Jul 16 10:10:12 +0800 2025,开空调最好别低于这个温度
生命时报现在应该改为中医时报,其他,m,47,186,242,Wed Jul 16 10:08:14 +0800 2025,开空调最好别低于这个温度
我一直18度,广东 深圳,m,622,296,2049,Wed Jul 16 10:07:05 +0800 2025,开空调最好别低于这个温度
我开29度,广东 东莞,f,227,304,9653,Wed Jul 16 10:05:47 +0800 2025,开空调最好别低于这个温度
转发微博,上海,m,1028,2988,12998,Wed Jul 16 10:01:02 +0800 2025,开空调最好别低于这个温度
你医锤子 有本事把你父母医活,四川 成都,m,136,495,1824,Wed Jul 16 09:56:43 +0800 2025,开空调最好别低于这个温度
#中医解释什么是空调病# #开空调最好别低于这个温度# 涨知识,浙江,m,20384,657,2696,Wed Jul 16 09:55:47 +0800 2025,开空调最好别低于这个温度
首先，你得看你家空调买了几年了，其次你得看你在多大的屋子待着，有多少人在这间屋子……,北京 丰台区,f,183,299,4188,Wed Jul 16 09:53:50 +0800 2025,开空调最好别低于这个温度
转发微博,北京,f,18,879,23439,Wed Jul 16 09:50:58 +0800 2025,开空调最好别低于这个温度
就当专家是在放屁的,其他,m,18,244,77,Wed Jul 16 09:39:17 +0800 2025,开空调最好别低于这个温度
苏叶 是指 紫苏叶吗,江苏 苏州,f,934,2424,24299,Wed Jul 16 08:32:08 +0800 2025,开空调最好别低于这个温度
嗯，我也是这样,其他,f,6,86,75,Wed Jul 16 07:01:01 +0800 2025,开空调最好别低于这个温度
晚安,广东 中山,f,111,531,9860,Tue Jul 15 22:23:22 +0800 2025,开空调最好别低于这个温度
@Li-X瓜,海外,f,1792,78,871,Wed Jul 16 10:13:40 +0800 2025,开空调最好别低于这个温度
不低于26度？深圳不开抽湿（19度）能活是吗？专家死开,广东,f,5256,2257,11503,Wed Jul 16 10:11:18 +0800 2025,开空调最好别低于这个温度
夏天还是要多多注意,浙江,f,20377,291,1043,Wed Jul 16 10:07:31 +0800 2025,开空调最好别低于这个温度
26度空调出臭味怎么说,北京,f,5878270,1462,11587,Wed Jul 16 10:07:27 +0800 2025,开空调最好别低于这个温度
在我家26度跟没开一样 别放屁了,上海,f,2197,113,877,Wed Jul 16 10:02:28 +0800 2025,开空调最好别低于这个温度
高于26度空调就酸了,其他,f,81,548,3529,Wed Jul 16 10:02:24 +0800 2025,开空调最好别低于这个温度
昨晚开26度，直接热醒了,海南 海口,f,104,165,2737,Wed Jul 16 10:01:53 +0800 2025,开空调最好别低于这个温度
我头晕头痛,其他,f,388,646,7164,Wed Jul 16 09:47:06 +0800 2025,开空调最好别低于这个温度
每天19.5,其他,m,62,56,63,Wed Jul 16 09:31:32 +0800 2025,开空调最好别低于这个温度
那些说26度热的，要么空调设置的不对，要么空调制冷有问题,安徽 合肥,f,1,70,25,Wed Jul 16 09:31:29 +0800 2025,开空调最好别低于这个温度
26度我都嫌冷 可能真的老了,上海 宝山区,f,54,5,3985,Wed Jul 16 09:29:06 +0800 2025,开空调最好别低于这个温度
你得看空调啊！我家空调开27度都觉得冷 我妈家空调开25度我都能出汗,浙江 宁波,m,772,362,194,Wed Jul 16 10:12:34 +0800 2025,开空调最好别低于这个温度
26度也很冷 我都开28,北京,f,11,82,344,Wed Jul 16 09:50:21 +0800 2025,开空调最好别低于这个温度
天天晚上25度到天亮,广东 深圳,m,340,227,496,Wed Jul 16 09:48:35 +0800 2025,开空调最好别低于这个温度
这个医院的医生不行，不信他们,其他,m,66,54,28,Wed Jul 16 09:45:07 +0800 2025,开空调最好别低于这个温度
信百度都不信这个垃圾医院,其他,m,66,54,28,Wed Jul 16 09:44:27 +0800 2025,开空调最好别低于这个温度
别建议了，先去生活吧。外边四十多度，空调开到20°，屋里都不凉。说啥屁话呢,河南 郑州,f,359,626,1807,Wed Jul 16 09:35:30 +0800 2025,开空调最好别低于这个温度
老子爱开几度开几度,江苏 苏州,f,253,959,393,Wed Jul 16 09:32:00 +0800 2025,开空调最好别低于这个温度
标题狗,其他,m,1,49,1,Wed Jul 16 10:15:53 +0800 2025,开空调最好别低于这个温度
滚,海外,m,390,515,4231,Wed Jul 16 10:14:52 +0800 2025,开空调最好别低于这个温度
这个b医院是出来讨骂的吗？,重庆,m,83,373,702,Wed Jul 16 10:14:19 +0800 2025,开空调最好别低于这个温度
HOW  Old  are  you,其他,f,12,37,9,Wed Jul 16 10:13:47 +0800 2025,开空调最好别低于这个温度
得看天气条件，如果非常潮湿，，26 度降不了湿度，还是很热。但是开 26 度除湿，室温肯定会低于 26 度。大夫说话要严谨，再说每个人身体承受冷风，个对温度的耐受力不一样。不能说一概而论，就只能开 26 度。开 22 度的都得冻出毛病吧。。。。。,其他,m,2726,264,8594,Wed Jul 16 10:13:47 +0800 2025,开空调最好别低于这个温度
日常23,其他,f,13,31,279,Wed Jul 16 10:13:40 +0800 2025,开空调最好别低于这个温度
晚上睡觉 28度,福建 福州,f,16,48,9,Wed Jul 16 10:13:14 +0800 2025,开空调最好别低于这个温度
“②合理调整室内温度，一般不低于26℃；”这条放我们这里属于是夏天吹热风了哈,云南 昆明,f,37,211,1666,Wed Jul 16 10:13:09 +0800 2025,开空调最好别低于这个温度
夏天了空调专家又出来了,山东 东营,m,160,515,1552,Wed Jul 16 10:13:04 +0800 2025,开空调最好别低于这个温度
嘿！！没事，去医院,其他,f,12,37,9,Wed Jul 16 10:13:02 +0800 2025,开空调最好别低于这个温度
重庆晚上房子墙都是热的，26度都降不下来温，这些专家能不能闭嘴,重庆 渝中区,f,1022,782,21626,Wed Jul 16 10:12:51 +0800 2025,开空调最好别低于这个温度
转发微博,北京 海淀区,f,477,1936,5884,Wed Jul 16 10:12:25 +0800 2025,开空调最好别低于这个温度
不知道是室外温度太高 还是租的房子空调太太太老化 18度都感觉在温棚里,其他,f,46,111,94,Wed Jul 16 10:10:59 +0800 2025,开空调最好别低于这个温度
每个人不一样，有的人开20度盖棉被睡，有的人开28度不盖被子睡，都很凉快,江苏 苏州,m,27,291,205,Wed Jul 16 10:10:53 +0800 2025,开空调最好别低于这个温度
拉倒吧，我家空调开26冻死人要开到27，公司空调开到26一点感觉都没有，还开个风扇热死了,广东 深圳,f,249,168,954,Wed Jul 16 10:10:38 +0800 2025,开空调最好别低于这个温度
先管好你自己4+4吧,其他,f,39,156,36,Wed Jul 16 10:10:05 +0800 2025,开空调最好别低于这个温度
外面的温度最好别低于这个温度！ 新闻真的莫名其妙。低于这个温度是不能活啊。,广东 深圳,m,8448,82,121,Wed Jul 16 10:09:49 +0800 2025,开空调最好别低于这个温度
放屁,浙江 金华,f,348,873,981,Wed Jul 16 10:09:14 +0800 2025,开空调最好别低于这个温度
Qnmd,河南 新乡,m,933,433,1095,Wed Jul 16 10:09:08 +0800 2025,开空调最好别低于这个温度
晚上开24冷，开25，6就有一股子酸味,北京 西城区,f,4243,741,150,Wed Jul 16 10:09:03 +0800 2025,开空调最好别低于这个温度
友好nm呢,其他,f,19,42,3,Wed Jul 16 10:08:45 +0800 2025,开空调最好别低于这个温度
看了下评论区大家看法不一，作为最近想买空调的东北人之一，也有浏览大量选购帖子，发现大家已经安装过空调的家庭，夏天空调的制冷效果不一。,吉林 长春,f,429,870,1377,Wed Jul 16 10:08:36 +0800 2025,开空调最好别低于这个温度
是不是放个屁都要上微博热搜,辽宁,m,802,1712,11884,Wed Jul 16 10:07:42 +0800 2025,开空调最好别低于这个温度
医生，你先把空调关了再说,安徽 合肥,m,30,23,72,Wed Jul 16 10:07:41 +0800 2025,开空调最好别低于这个温度
其实我一般开29度,江苏,f,4407,1259,4198,Wed Jul 16 10:07:37 +0800 2025,开空调最好别低于这个温度
@打工人缺觉魂,北京 东城区,f,606,329,3990,Wed Jul 16 10:07:31 +0800 2025,开空调最好别低于这个温度
开了 26 度体感温度 32， 开了 16 度体感温度 26 懂吗,其他,m,111,469,153,Wed Jul 16 10:07:16 +0800 2025,开空调最好别低于这个温度
26度还开个屁空调,广东,m,27,49,4,Wed Jul 16 10:06:50 +0800 2025,开空调最好别低于这个温度
收到，谢谢主子,四川 成都,f,2,8,1,Wed Jul 16 10:06:05 +0800 2025,开空调最好别低于这个温度
转发微博,浙江 绍兴,m,315,484,3941,Wed Jul 16 10:05:53 +0800 2025,开空调最好别低于这个温度
南方开26℃根本行不通…… 你那屋子小一点还能降下来，屋子大了根本不行。,其他,m,5,65,12,Wed Jul 16 10:05:41 +0800 2025,开空调最好别低于这个温度
@宥宥爸爸s,辽宁 锦州,f,645,601,6798,Wed Jul 16 10:05:28 +0800 2025,开空调最好别低于这个温度
开26度不得中暑？,广东,m,6,253,59,Wed Jul 16 10:05:09 +0800 2025,开空调最好别低于这个温度
办公室基本全女生，一到冬夏两季就会开启空调大战，怕热的开16度18度，怕冷的椅背上放着不同厚度的外套，穿上外套之后忍一段时间，就去把空调温度调高或者直接关，然后怕热的再去开。。空调在门口墙上，按的时候声音挺大，大家都能听到，每天都如此循环,北京 朝阳区,f,251,296,3209,Wed Jul 16 10:05:07 +0800 2025,开空调最好别低于这个温度
写这报道的编辑是不是nc？,江苏,m,875,427,1690,Wed Jul 16 10:05:05 +0800 2025,开空调最好别低于这个温度
中日友好不了一点,四川,f,3,19,80,Wed Jul 16 10:04:59 +0800 2025,开空调最好别低于这个温度
那为什么要设计低于这个温度，是不是可以起诉厂商？,广东 深圳,m,102,102,37,Wed Jul 16 10:03:49 +0800 2025,开空调最好别低于这个温度
户外40度你给我说开26度以上,四川 成都,m,114,308,345,Wed Jul 16 10:03:43 +0800 2025,开空调最好别低于这个温度
26我还开尼玛的空调啊,四川 甘孜,m,68,110,9,Wed Jul 16 10:03:24 +0800 2025,开空调最好别低于这个温度
空调26°就合适，接的高铁的活吗,北京 海淀区,m,24,135,117,Wed Jul 16 10:03:20 +0800 2025,开空调最好别低于这个温度
27度还觉得冷？所以我该在26度中颤抖还是穿上厚衣服开26度,其他,f,16,123,345,Wed Jul 16 10:03:04 +0800 2025,开空调最好别低于这个温度
我怎么感觉好像刷到过这个呢。而且也是通过同样的热搜。,海外,f,337,560,7389,Wed Jul 16 10:02:57 +0800 2025,开空调最好别低于这个温度
我上班干活时候能把空调开成16，歇下来后调22（穿长衣长裤）,辽宁,f,8,319,280,Wed Jul 16 10:02:39 +0800 2025,开空调最好别低于这个温度
谁理你们,江西,f,202,1088,1918,Wed Jul 16 10:02:37 +0800 2025,开空调最好别低于这个温度
别放屁 我自己空调 我想咋吹咋吹 我舒服就完了呗,辽宁,m,110,408,155,Wed Jul 16 10:02:01 +0800 2025,开空调最好别低于这个温度
我都开19到20度，房间卧室小开26度没事，大客厅开这个就跟没开的一样，我家空调开21都热的很，娃都出汗,其他,m,26,41,263,Wed Jul 16 10:00:58 +0800 2025,开空调最好别低于这个温度
想开多少开多少，别听它放屁,河北 唐山,m,71,68,9,Wed Jul 16 10:00:38 +0800 2025,开空调最好别低于这个温度
好搞笑，之前 26 度空调把我吹感冒了，喉咙难受身体虚弱，吹 25 以下就没事,香港,f,3,4,17,Wed Jul 16 10:00:27 +0800 2025,开空调最好别低于这个温度
放屁！我试了，热死！,北京 通州区,f,823,234,3159,Wed Jul 16 10:00:26 +0800 2025,开空调最好别低于这个温度
28度都有点冷,河南 开封,m,288,43,482,Wed Jul 16 10:00:26 +0800 2025,开空调最好别低于这个温度
别管你爹,其他,m,7,44,10,Wed Jul 16 10:00:08 +0800 2025,开空调最好别低于这个温度
吹风扇是不是更好？,河北,m,36,362,2752,Wed Jul 16 10:00:06 +0800 2025,开空调最好别低于这个温度
这医院就好比抗日时期的大东亚共荣圈,广西 南宁,m,30,56,147,Wed Jul 16 10:00:01 +0800 2025,开空调最好别低于这个温度
我也是中医，我就要开22度，我就要开16度,四川,m,143,399,900,Wed Jul 16 09:59:57 +0800 2025,开空调最好别低于这个温度
28都冷,广东 中山,m,64,563,1030,Wed Jul 16 09:59:21 +0800 2025,开空调最好别低于这个温度
还这个温度，直接写26度能亖吗,北京 西城区,f,1275,614,9541,Wed Jul 16 09:58:53 +0800 2025,开空调最好别低于这个温度
睡前29°之后30°主要没有32°,江苏 无锡,f,67,71,107,Wed Jul 16 09:58:46 +0800 2025,开空调最好别低于这个温度
我一般开26度,陕西,f,282,1166,369,Wed Jul 16 09:56:53 +0800 2025,开空调最好别低于这个温度
又来26了。出去吹外机吧，暖暖身子补充阳气,其他,m,748,1002,3424,Wed Jul 16 09:56:24 +0800 2025,开空调最好别低于这个温度
开28,北京 东城区,m,100,153,57,Wed Jul 16 09:56:24 +0800 2025,开空调最好别低于这个温度
你管好你的医生  我有我的冷法,其他,f,3,47,69,Wed Jul 16 09:56:20 +0800 2025,开空调最好别低于这个温度
20,广东 肇庆,f,1067,1317,2257,Wed Jul 16 09:55:55 +0800 2025,开空调最好别低于这个温度
@应获德芙的雾里学家 破案了 你是空调病,海外,f,716,478,3910,Wed Jul 16 09:54:50 +0800 2025,开空调最好别低于这个温度
闭嘴吧,其他,f,8,101,266,Wed Jul 16 09:54:45 +0800 2025,开空调最好别低于这个温度
我开26度有时候还觉得稍微有点凉呢，没办法寒凉体质，就怕冷,海外 希腊,f,444,232,4697,Wed Jul 16 09:54:29 +0800 2025,开空调最好别低于这个温度
1,上海 浦东新区,m,320,1618,1036,Wed Jul 16 09:54:17 +0800 2025,开空调最好别低于这个温度
阴凉的地方还行，我们办公室一面都是晒着只能开18度，然后室内30度。,四川,m,1033,426,3250,Wed Jul 16 09:53:56 +0800 2025,开空调最好别低于这个温度
我开22度睡眠模式,其他,f,52,65,104,Wed Jul 16 09:53:49 +0800 2025,开空调最好别低于这个温度
干你屁事 我就爱开20度,上海 普陀区,m,277,33,0,Wed Jul 16 09:53:38 +0800 2025,开空调最好别低于这个温度
26度和不开有啥区别呢？,辽宁 沈阳,m,491,252,163,Wed Jul 16 09:52:57 +0800 2025,开空调最好别低于这个温度
dsb,北京,m,1,31,1,Wed Jul 16 09:52:44 +0800 2025,开空调最好别低于这个温度
每个人的体质不同，各地湿度也不一样 ，单纯一刀切压根就不科学，按自己情况不过度贪凉即可，我家一般室温控制在23度，我感觉很舒适,湖北,f,145,390,1911,Wed Jul 16 09:52:39 +0800 2025,开空调最好别低于这个温度
回复@一巴掌打四个人的美艳大小姐:是医术还是医德不行吗？比湖南湘雅强吧。,四川,m,1033,426,3250,Wed Jul 16 09:52:39 +0800 2025,开空调最好别低于这个温度
我的20度算什么,黑龙江 齐齐哈尔,f,89,586,37,Wed Jul 16 09:52:35 +0800 2025,开空调最好别低于这个温度
中日友好医院是什么东西,广东 深圳,m,184,354,244,Wed Jul 16 09:52:28 +0800 2025,开空调最好别低于这个温度
中日不可能友好。,山东 济南,m,183,180,168,Wed Jul 16 09:52:28 +0800 2025,开空调最好别低于这个温度
那就别开了,其他,m,43,533,19,Wed Jul 16 09:51:53 +0800 2025,开空调最好别低于这个温度
中医建议不该使用空调和风扇，都是现代的产物，没有历史渊源，不尊重身体规律，夏季正式排湿气的好时期,其他,m,270,3587,10774,Wed Jul 16 09:51:14 +0800 2025,开空调最好别低于这个温度
@十十开心-,湖北,m,272,131,195,Wed Jul 16 09:50:59 +0800 2025,开空调最好别低于这个温度
我的房间没有树的遮挡  室内温度高达32度  开22度空调  依然有28度  开26是要把我热死吧,四川,f,49,354,31,Wed Jul 16 09:50:56 +0800 2025,开空调最好别低于这个温度
多少度凉不凉不只和空调制冷不制冷有关，和房间大小才有关吧。小卧室28度刚好，26度较冷，大房间(客厅)20度都不凉快。,其他,m,650,65,1,Wed Jul 16 09:50:03 +0800 2025,开空调最好别低于这个温度
昨天21度睡的,陕西 西安,m,40586,153,931,Wed Jul 16 09:49:35 +0800 2025,开空调最好别低于这个温度
这个这个这个，你就不能打出来？非骗人进来,山东,m,257,628,1184,Wed Jul 16 09:49:30 +0800 2025,开空调最好别低于这个温度
@四季和远方_,黑龙江,f,887,276,1920,Wed Jul 16 09:49:23 +0800 2025,开空调最好别低于这个温度
26摄氏度打在标题里会死人吗,其他,m,3,117,30,Wed Jul 16 09:48:59 +0800 2025,开空调最好别低于这个温度
